EXPOCODE,CRUISE_ID,STATION_ID,EVENT_NO,NISKIN_NO,YEAR_UTC,MONTH_UTC,DAY_UTC,TIME_UTC,YEARDAY_UTC,LONGITUDE_DEC,LATITUDE_DEC,CTDPRS_DBAR,DEPTH_METER,CTDTMP_ITS90_DEG_C,TMP_REVERSING_DEG_C,CTDSAL_PSS78,CTDSAL_FLAG_W,SALINITY_PSS78,SALINITY_FLAG_W,OXYGEN_UMOL_KG,OXYGEN_FLAG_W,DIC_UMOL_KG,DIC_FLAG_W,TA_UMOL_KG,TA_FLAG_W,NITRATE_NITRITE_UMOL_KG,NITRATE_NITRITE_FLAG_W,SILICATE_UMOL_KG,SILICATE_FLAG_W,PHOSPHATE_UMOL_KG,PHOSPHATE_FLAG_W,original_filename,,,,,,,,,,,,,,
18DD20060919,2006.15,16,27,16,2006,9,24,9:48,267,-134.67,49.28,176.3,-999,6.5608,-999,33.7563,2,-999,-999,139.0,2,2192.5,2,2250.1,2,28.4,2,42.3,2,2.11,2,2006-015-0027.che,,,,,,,,,,,,,,
18DD20060919,2006.15,16,27,15,2006,9,24,9:48,267,-134.67,49.28,201.8,-999,6.404,-999,33.808,2,-999,-999,132.8,2,2203.6,2,2269.2,2,29.3,2,45.7,2,2.16,2,2006-015-0027.che,,,,,,,,,,,,,,
18DD20060919,2006.15,16,27,14,2006,9,24,9:48,267,-134.67,49.28,250.2,-999,5.6603,-999,33.8615,2,-999,-999,112.4,2,2227.8,2,2277.4,2,32.4,2,55.4,2,2.37,2,2006-015-0027.che,,,,,,,,,,,,,,
18DD20060919,2006.15,16,27,13,2006,9,24,9:48,267,-134.67,49.28,300.8,-999,5.2661,-999,33.8985,2,-999,-999,85.6,2,2254.6,2,2282.9,2,35.5,2,65.2,2,2.58,2,2006-015-0027.che,,,,,,,,,,,,,,
18DD20060919,2006.15,16,27,12,2006,9,24,9:48,267,-134.67,49.28,402.1,-999,4.6022,-999,33.9763,2,-999,-999,53.0,2,2294.8,2,2301.5,2,39.9,2,80.6,2,2.88,2,2006-015-0027.che,,,,,,,,,,,,,,
18DD20060919,2006.15,16,27,11,2006,9,24,9:48,267,-134.67,49.28,600.9,-999,3.9978,-999,34.1347,2,-999,-999,27.1,2,2327.1,2,2332.7,2,42.2,2,104.8,2,3.06,2,2006-015-0027.che,,,,,,,,,,,,,,
18DD20060919,2006.15,16,27,10,2006,9,24,9:48,267,-134.67,49.28,803.1,-999,3.6184,-999,34.2892,2,-999,-999,12.0,2,2361.7,2,2363.9,2,43.2,6,122.2,6,3.19,6,2006-015-0027.che,,,,,,,,,,,,,,
18DD20060919,2006.15,16,27,9,2006,9,24,9:48,267,-134.67,49.28,1001.5,-999,3.0819,-999,34.3582,2,-999,-999,11.4,2,2380.4,2,2386.5,2,44.0,2,137.6,2,3.21,2,2006-015-0027.che,,,,,,,,,,,,,,
18DD20060919,2006.15,16,27,8,2006,9,24,9:48,267,-134.67,49.28,1251.3,-999,2.734,-999,34.4308,2,-999,-999,13.0,2,2378.5,4,2393.6,2,43.7,2,149.8,2,3.20,2,2006-015-0027.che,,,,,,,,,,,,,,
18DD20060919,2006.15,16,27,7,2006,9,24,9:48,267,-134.67,49.28,1500.6,-999,2.436,-999,34.4912,2,-999,-999,19.9,2,2392.3,2,2401.5,2,43.7,2,159.7,2,3.16,2,2006-015-0027.che,,,,,,,,,,,,,,
18DD20060919,2006.15,16,27,6,2006,9,24,9:48,267,-134.67,49.28,1500.9,-999,2.4355,-999,34.4912,2,-999,-999,19.9,2,2392.4,2,2401.6,6,43.5,2,160.2,2,3.14,2,2006-015-0027.che,,,,,,,,,,,,,,
18DD20060919,2006.15,16,27,5,2006,9,24,9:48,267,-134.67,49.28,2002.1,-999,1.9683,-999,34.5834,2,-999,-999,51.0,2,2386.0,2,2414.8,2,41.8,2,169.9,2,3.01,2,2006-015-0027.che,,,,,,,,,,,,,,
18DD20060919,2006.15,16,27,4,2006,9,24,9:48,267,-134.67,49.28,2501.7,-999,1.7535,-999,34.6273,2,-999,-999,76.5,2,2372.8,2,2424.7,2,40.0,2,170.2,2,2.88,2,2006-015-0027.che,,,,,,,,,,,,,,
18DD20060919,2006.15,16,27,3,2006,9,24,9:48,267,-134.67,49.28,3000.4,-999,1.6069,-999,34.6537,2,-999,-999,99.8,2,2356.4,2,2430.4,2,38.5,2,170.0,2,2.76,2,2006-015-0027.che,,,,,,,,,,,,,,
18DD20060919,2006.15,16,27,2,2006,9,24,9:48,267,-134.67,49.28,3501,-999,1.5661,-999,34.6668,2,-999,-999,112.4,2,2351.2,2,2435.6,2,37.6,2,171.5,2,2.70,2,2006-015-0027.che,,,,,,,,,,,,,,
18DD20060919,2006.15,16,27,1,2006,9,24,9:48,267,-134.67,49.28,3687.6,-999,1.5689,-999,34.6695,2,-999,-999,114.7,2,2355.6,2,2432.7,2,37.5,2,171.6,2,2.69,2,2006-015-0027.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,24,2006,9,26,8:09,269,-138.67,49.57,6.1,-999,13.6111,-999,32.3947,2,-999,-999,257.5,2,1978.2,2,2182.8,2,5.7,2,3.7,2,0.77,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,23,2006,9,26,8:09,269,-138.67,49.57,11.8,-999,13.6078,-999,32.3948,2,-999,-999,257.6,2,1980.0,2,2186.0,2,5.6,2,3.3,2,0.77,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,22,2006,9,26,8:09,269,-138.67,49.57,26.8,-999,13.3127,-999,32.404,2,-999,-999,259.2,2,1978.7,2,2190.3,2,5.8,2,3.7,2,0.79,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,21,2006,9,26,8:09,269,-138.67,49.57,52.2,-999,7.4788,-999,32.5716,2,-999,-999,298.3,2,2023.1,2,2197.4,2,9.3,2,11.5,2,1.11,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,20,2006,9,26,8:09,269,-138.67,49.57,75.5,-999,6.5594,-999,32.6125,2,-999,-999,287.5,2,2039.8,2,2213.6,2,11.6,2,14.5,2,1.24,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,19,2006,9,26,8:09,269,-138.67,49.57,99.8,-999,6.1695,-999,32.6294,2,-999,-999,281.8,2,2046.8,2,2197.4,2,13.2,2,15.4,2,1.30,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,18,2006,9,26,8:09,269,-138.67,49.57,125,-999,5.6981,-999,32.9343,2,-999,-999,247.0,2,2077.9,2,2207.3,2,17.1,2,20.9,2,1.50,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,17,2006,9,26,8:09,269,-138.67,49.57,151.6,-999,5.3061,-999,33.4564,2,-999,-999,202.2,2,2152.5,2,2236.0,2,24.5,2,35.9,2,1.90,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,16,2006,9,26,8:09,269,-138.67,49.57,176.5,-999,5.1198,-999,33.6477,2,-999,-999,177.3,2,2183.9,2,2248.4,2,27.3,2,43.0,2,2.06,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,15,2006,9,26,8:09,269,-138.67,49.57,201,-999,4.948,-999,33.7472,2,-999,-999,149.8,2,2213.2,2,2262.2,2,30.1,2,50.8,2,2.24,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,14,2006,9,26,8:09,269,-138.67,49.57,251.1,-999,4.7135,-999,33.8176,2,-999,-999,106.2,2,2249.1,2,2275.2,2,34.2,2,63.0,2,2.51,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,13,2006,9,26,8:09,269,-138.67,49.57,301.1,-999,4.4986,-999,33.8697,2,-999,-999,76.2,2,2276.8,2,2291.7,2,37.6,2,72.0,2,2.73,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,12,2006,9,26,8:09,269,-138.67,49.57,401.4,-999,4.176,-999,33.9768,2,-999,-999,46.5,2,2309.7,2,2301.9,2,41.4,2,87.1,2,2.96,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,11,2006,9,26,8:09,269,-138.67,49.57,600.5,-999,3.7849,-999,34.1824,2,-999,-999,21.9,2,2340.1,2,2344.0,2,42.4,2,110.9,2,3.11,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,10,2006,9,26,8:09,269,-138.67,49.57,800.2,-999,3.3589,-999,34.2931,2,-999,-999,14.7,2,2365.4,2,2360.4,2,43.4,2,126.5,2,3.16,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,9,2006,9,26,8:09,269,-138.67,49.57,1001.4,-999,2.9866,-999,34.3704,2,-999,-999,12.7,2,2386.1,2,2374.1,2,43.8,6,140.0,6,3.18,6,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,8,2006,9,26,8:09,269,-138.67,49.57,1249.7,-999,2.6699,-999,34.4385,2,-999,-999,14.7,2,2394.8,2,2396.6,2,43.8,2,151.7,2,3.18,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,7,2006,9,26,8:09,269,-138.67,49.57,1501.8,-999,2.3556,-999,34.5014,2,-999,-999,23.2,2,2399.4,2,2399.0,2,43.5,2,157.7,2,3.13,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,6,2006,9,26,8:09,269,-138.67,49.57,2001.6,-999,1.9349,-999,34.586,2,-999,-999,53.3,2,2385.9,2,2413.4,2,41.6,2,166.3,2,2.99,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,5,2006,9,26,8:09,269,-138.67,49.57,2501.3,-999,1.7226,-999,34.6295,2,-999,-999,78.8,2,2373.1,2,2423.2,2,40.0,2,166.6,2,2.87,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,4,2006,9,26,8:09,269,-138.67,49.57,3001,-999,1.5835,-999,34.6558,2,-999,-999,102.5,2,2360.6,2,2431.2,2,38.1,2,165.6,2,2.74,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,2,2006,9,26,8:09,269,-138.67,49.57,3499.5,-999,1.5279,-999,34.6711,2,-999,-999,117.9,2,2352.2,6,2433.9,3,37.5,2,166.1,2,2.67,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,3,2006,9,26,8:09,269,-138.67,49.57,3499.9,-999,1.5279,-999,34.671,2,-999,-999,118.0,2,2353.4,2,2432.3,2,37.3,2,167.0,2,2.67,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,20,45,1,2006,9,26,8:09,269,-138.67,49.57,4021.7,-999,1.5418,-999,34.6781,2,-999,-999,124.5,2,2343.8,2,2438.5,2,37.3,2,170.4,2,2.64,2,2006-015-0045.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,24,2006,9,28,10:30,271,-145,50,8.8,-999,12.3356,-999,32.4427,2,-999,-999,258.6,2,2000.5,2,2156.3,2,9.6,2,14.8,2,1.07,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,23,2006,9,28,10:30,271,-145,50,10.2,-999,12.3339,-999,32.4428,2,-999,-999,258.7,2,1999.9,2,2197.7,2,9.6,2,14.6,2,1.07,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,22,2006,9,28,10:30,271,-145,50,25.5,-999,12.3365,-999,32.4421,2,-999,-999,258.5,2,1998.6,2,2194.3,2,9.7,2,14.6,2,1.07,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,21,2006,9,28,10:30,271,-145,50,51.2,-999,6.8035,-999,32.5973,2,-999,-999,292.4,2,2037.7,2,2197.1,2,11.0,2,13.4,2,1.26,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,20,2006,9,28,10:30,271,-145,50,76.7,-999,5.7518,-999,32.6457,2,-999,-999,281.8,2,2055.6,2,2203.2,2,13.9,2,17.5,2,1.36,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,19,2006,9,28,10:30,271,-145,50,99.5,-999,5.4364,-999,32.8533,2,-999,-999,253.3,2,2083.4,2,2209.2,2,17.8,2,23.0,2,1.57,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,18,2006,9,28,10:30,271,-145,50,126.2,-999,5.4591,-999,33.4112,2,-999,-999,179.5,2,2157.8,2,2233.5,2,26.1,2,38.7,2,2.03,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,17,2006,9,28,10:30,271,-145,50,151.2,-999,5.3354,-999,33.7052,2,-999,-999,136.8,2,2226.2,2,2267.9,2,30.8,2,49.6,2,2.28,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,16,2006,9,28,10:30,271,-145,50,176.8,-999,5.1737,-999,33.7765,2,-999,-999,116.0,2,2237.7,2,2271.5,2,33.0,2,56.8,2,2.43,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,15,2006,9,28,10:30,271,-145,50,203,-999,4.9889,-999,33.8195,2,-999,-999,96.0,2,2246.7,2,2280.5,2,35.3,2,62.3,2,2.55,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,14,2006,9,28,10:30,271,-145,50,249.3,-999,4.7034,-999,33.873,2,-999,-999,68.5,2,2267.9,2,2292.8,2,38.4,2,72.7,2,2.78,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,13,2006,9,28,10:30,271,-145,50,302.6,-999,4.4413,-999,33.9272,2,-999,-999,51.2,2,2287.5,2,2294.5,2,40.5,2,79.3,2,2.90,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,12,2006,9,28,10:30,271,-145,50,401.2,-999,4.0013,-999,34.0094,2,-999,-999,38.9,2,2317.1,2,2307.2,2,41.9,2,95.5,2,3.03,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,11,2006,9,28,10:30,271,-145,50,602.5,-999,3.7147,-999,34.1638,2,-999,-999,25.6,2,2339.6,2,2339.3,2,42.5,2,112.9,2,3.10,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,10,2006,9,28,10:30,271,-145,50,800,-999,3.3327,-999,34.2864,2,-999,-999,18.5,2,2355.3,2,2362.3,2,43.3,2,127.6,2,3.15,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,9,2006,9,28,10:30,271,-145,50,999.2,-999,2.9594,-999,34.3716,2,-999,-999,14.0,2,2367.0,2,2375.5,2,43.6,2,142.6,2,3.19,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,8,2006,9,28,10:30,271,-145,50,1251.4,-999,2.6328,-999,34.4412,2,-999,-999,15.9,2,2387.4,2,2395.5,2,44.0,6,152.9,6,3.19,6,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,7,2006,9,28,10:30,271,-145,50,1500.4,-999,2.354,-999,34.4982,2,-999,-999,22.9,2,2395.2,2,2405.9,2,43.7,2,160.9,2,3.12,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,6,2006,9,28,10:30,271,-145,50,2002,-999,1.945,-999,34.5833,2,-999,-999,52.7,2,2383.8,2,2418.6,2,41.6,2,169.4,2,3.01,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,5,2006,9,28,10:30,271,-145,50,2500.7,-999,1.7354,-999,34.6258,2,-999,-999,77.3,2,2369.6,2,2423.1,2,40.1,2,169.5,2,2.87,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,4,2006,9,28,10:30,271,-145,50,3001.4,-999,1.5848,-999,34.6553,2,-999,-999,102.2,2,2354.5,6,2425.7,6,38.2,2,168.1,2,2.74,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,3,2006,9,28,10:30,271,-145,50,3501.6,-999,1.5161,-999,34.6717,2,-999,-999,119.5,2,2345.1,2,2428.6,2,37.2,2,166.0,2,2.66,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,2,2006,9,28,10:30,271,-145,50,4001.1,-999,1.5017,-999,34.6812,2,-999,-999,129.9,2,2340.3,2,2432.6,2,36.2,2,166.7,2,2.60,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20060919,2006.15,26,60,1,2006,9,28,10:30,271,-145,50,4318.1,-999,1.5232,-999,34.6835,2,-999,-999,132.6,2,2338.7,2,2437.0,2,36.5,2,170.8,2,2.59,2,2006-015-0060.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,20,2007,2,9,16:48,40,-126.67,48.65,5.2,-999,8.7896,-999,32.3946,2,-999,-999,286.5,2,2021.3,2,2164.9,2,10.9,2,15.1,2,1.07,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,19,2007,2,9,16:48,40,-126.67,48.65,10.9,-999,8.7901,-999,32.3957,2,-999,-999,286.1,2,2022.9,2,2174.8,2,10.9,2,15.1,2,1.08,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,18,2007,2,9,16:48,40,-126.67,48.65,24.8,-999,8.7874,-999,32.4323,2,-999,-999,286.5,2,2023.0,2,2179.1,2,10.5,2,14.0,2,1.06,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,17,2007,2,9,16:48,40,-126.67,48.65,49.7,-999,8.819,-999,32.5072,2,-999,-999,288.3,2,2022.8,2,2180.9,2,9.9,2,12.4,2,1.01,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,16,2007,2,9,16:48,40,-126.67,48.65,74.5,-999,8.6698,-999,32.5278,2,-999,-999,277.1,2,2026.3,2,2181.7,2,10.8,2,12.6,2,1.09,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,15,2007,2,9,16:48,40,-126.67,48.65,101,-999,8.5454,-999,33.268,2,-999,-999,176.2,2,2130.1,2,2225.4,2,21.1,2,26.0,2,1.74,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,14,2007,2,9,16:48,40,-126.67,48.65,124.6,-999,8.1236,-999,33.6085,2,-999,-999,138.5,2,2165.7,2,2235.5,2,26.4,2,32.0,2,2.03,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,13,2007,2,9,16:48,40,-126.67,48.65,150.3,-999,7.9774,-999,33.854,2,-999,-999,94.6,2,2217.9,2,2248.4,2,30.4,2,41.8,2,2.36,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,12,2007,2,9,16:48,40,-126.67,48.65,174.3,-999,7.7592,-999,33.9024,2,-999,-999,93.4,2,2220.0,2,2245.8,2,30.9,2,41.2,2,2.34,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,11,2007,2,9,16:48,40,-126.67,48.65,200.5,-999,7.3216,-999,33.9618,2,-999,-999,83.2,2,2236.5,2,2256.9,2,32.2,2,45.6,2,2.40,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,10,2007,2,9,16:48,40,-126.67,48.65,250.6,-999,6.976,-999,34.0059,2,-999,-999,64.4,2,2256.2,2,2266.5,2,34.6,2,53.1,2,2.61,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,9,2007,2,9,16:48,40,-126.67,48.65,301.2,-999,6.4894,-999,34.022,2,-999,-999,62.9,2,2269.1,2,2272.1,2,35.7,2,57.8,2,2.66,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,8,2007,2,9,16:48,40,-126.67,48.65,401.5,-999,5.8204,-999,34.06,2,-999,-999,46.3,2,2280.0,2,2284.3,2,38.0,6,68.4,6,2.84,6,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,7,2007,2,9,16:48,40,-126.67,48.65,601.3,-999,4.7751,-999,34.1379,2,-999,-999,24.7,2,2321.1,2,2313.3,2,41.1,2,89.9,2,3.07,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,6,2007,2,9,16:48,40,-126.67,48.65,798.4,-999,4.1164,-999,34.2599,2,-999,-999,12.3,2,2351.1,2,2349.4,2,42.7,2,109.5,2,3.20,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,4,2007,2,9,16:48,40,-126.67,48.65,999.6,-999,3.6084,-999,34.3666,2,-999,-999,11.6,2,2371.3,6,2361.4,6,43.4,2,125.9,2,3.24,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,3,2007,2,9,16:48,40,-126.67,48.65,1000,-999,3.6082,-999,34.3667,2,-999,-999,11.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,5,2007,2,9,16:48,40,-126.67,48.65,1000,-999,3.6082,-999,34.3667,2,-999,-999,11.6,2,2371.4,2,2360.1,2,43.6,2,126.2,2,3.24,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,2,2007,2,9,16:48,40,-126.67,48.65,1251.2,-999,3.0217,-999,34.4506,2,-999,-999,18.5,2,2385.0,2,2382.0,2,43.4,2,142.0,2,3.21,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,4,7,1,2007,2,9,16:48,40,-126.67,48.65,1323.2,-999,2.8202,-999,34.4802,2,-999,-999,23.5,2,2386.9,2,2383.7,2,43.2,2,149.3,2,3.19,2,2007-001-0007.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,23,2007,2,11,2:33,42,-130.67,48.97,5.6,-999,8.406,-999,32.4444,2,-999,-999,293.1,2,2013.8,2,2174.0,2,6.7,2,6.3,2,0.86,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,24,2007,2,11,2:33,42,-130.67,48.97,5.6,-999,8.4056,-999,32.4443,2,-999,-999,292.9,2,-999,9,-999,9,6.5,2,6.5,2,0.86,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,22,2007,2,11,2:33,42,-130.67,48.97,10.4,-999,8.4035,-999,32.4446,2,-999,-999,292.7,2,2011.8,2,2179.2,2,6.6,2,6.7,2,0.86,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,21,2007,2,11,2:33,42,-130.67,48.97,24.4,-999,8.4052,-999,32.4472,2,-999,-999,292.5,2,2012.8,2,2177.5,2,6.6,2,6.5,2,0.86,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,20,2007,2,11,2:33,42,-130.67,48.97,51.1,-999,8.3982,-999,32.452,2,-999,-999,291.8,2,2015.0,2,2181.1,2,6.6,2,6.3,2,0.86,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,19,2007,2,11,2:33,42,-130.67,48.97,73.9,-999,8.3906,-999,32.4528,2,-999,-999,290.8,2,2013.0,2,2166.2,2,6.6,2,6.5,2,0.86,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,18,2007,2,11,2:33,42,-130.67,48.97,101.3,-999,8.0747,-999,32.4832,2,-999,-999,290.4,2,2020.8,2,2182.5,2,7.7,2,7.4,2,0.94,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,17,2007,2,11,2:33,42,-130.67,48.97,125.9,-999,7.9397,-999,32.6219,2,-999,-999,270.0,2,2044.0,2,2214.0,2,10.7,2,10.8,2,1.10,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,16,2007,2,11,2:33,42,-130.67,48.97,151.4,-999,7.3128,-999,33.3193,2,-999,-999,196.6,2,2129.8,2,2219.6,2,21.8,2,25.1,2,1.72,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,15,2007,2,11,2:33,42,-130.67,48.97,174.7,-999,7.275,-999,33.6609,2,-999,-999,161.1,2,2169.0,2,2234.3,2,25.7,2,32.3,2,1.92,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,14,2007,2,11,2:33,42,-130.67,48.97,200.4,-999,7.0636,-999,33.7923,2,-999,-999,155.7,2,2180.6,2,2241.2,2,26.5,2,36.3,2,1.95,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,13,2007,2,11,2:33,42,-130.67,48.97,249.5,-999,6.4271,-999,33.862,2,-999,-999,149.4,2,2196.1,2,2265.0,2,28.6,2,43.6,2,2.07,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,12,2007,2,11,2:33,42,-130.67,48.97,300.7,-999,5.7441,-999,33.8882,2,-999,-999,116.3,2,2231.0,2,2260.5,3,32.6,2,55.3,2,2.34,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,11,2007,2,11,2:33,42,-130.67,48.97,399.8,-999,4.9786,-999,33.9396,2,-999,-999,72.4,2,2276.2,2,2284.7,2,38.0,2,72.2,2,2.74,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,10,2007,2,11,2:33,42,-130.67,48.97,600.2,-999,4.1971,-999,34.1086,2,-999,-999,29.3,2,2329.7,2,2315.7,2,42.3,2,98.2,2,3.06,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,9,2007,2,11,2:33,42,-130.67,48.97,801.7,-999,3.7984,-999,34.247,2,-999,-999,14.3,2,2351.1,2,2347.3,2,43.8,2,116.1,2,3.19,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,8,2007,2,11,2:33,42,-130.67,48.97,999.8,-999,3.2914,-999,34.3638,2,-999,-999,11.9,2,2369.1,2,2377.4,2,44.2,2,134.0,2,3.23,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,6,2007,2,11,2:33,42,-130.67,48.97,1250.2,-999,2.7889,-999,34.4443,2,-999,-999,16.6,2,2384.8,2,2391.1,2,44.0,2,149.9,2,3.21,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,7,2007,2,11,2:33,42,-130.67,48.97,1251.4,-999,2.7854,-999,34.4448,2,-999,-999,16.6,2,2384.8,6,2389.8,6,44.4,2,149.6,2,3.21,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,5,2007,2,11,2:33,42,-130.67,48.97,1500.8,-999,2.4439,-999,34.4977,2,-999,-999,26.8,3,2389.8,2,2397.1,2,43.7,2,158.8,2,3.16,2,2007-001-0030.che,,,,,,,,,,,,,,
18DD20070208,2007.01,12,30,4,2007,2,11,2:33,42,-130.67,48.97,1999.8,-999,1.9678,-999,34.5836,2,-999,-999,58.9,2,2385.1,2,2417.4,2,42.0,2,169.1,2,3.02,2,2007-001-0030.che,,,,,,,,,,,,,,
